company,battalion,m4_qual_category,m4_score,BrigadeName,grade_unmapped,fms_grade_type,primary_specialty_code,billet_specialty,designation_of_duties_performed,asi_and_sqi,time_in_active_service_years,age_bracket,sex,height,weight,height_weight_pass,body_fat_percent,aft_pass,aft_score_total,aft_score_plank,aft_score_push_up,aft_score_sprint_drag_carry,aft_score_2mi_run,aft_score_alt_aerobic,aft_raw_plank,aft_raw_plank_seconds,aft_raw_deadlift,aft_deadlift_score,aft_raw_push_up,aft_raw_sprint_drag_carry,aft_raw_2mi_run,aft_raw_sprint_drag_carry_seconds,aft_raw_2mi_run_seconds,aft_raw_alt_aerobic
A,1st Battalion,Sharpshooter,30,173rd Airborne Brigade,E3,Enlisted,92Y,92Y,Platoon Sergeant,,2.6,22-25,F,59,160,TRUE,24.9,TRUE,395,90,70,80,70,NA,3:54,234,283,85,35,2:05,16:18,124.8,978,NA
HHC,2nd Battalion,Expert,34,173rd Airborne Brigade,E4,Enlisted,31B,31B,Team Leader,B4,4.5,22-25,M,68,162,TRUE,14.4,TRUE,365,70,60,70,80,NA,2:06,126,284,85,29,2:21,15:18,140.9,918,NA
A,2nd Battalion,Expert,38,173rd Airborne Brigade,E6,Enlisted,42A,42A,Driver,V,4.6,22-25,M,70,148,TRUE,13.2,TRUE,365,90,70,60,80,NA,3:07,187,208,65,30,2:42,15:40,162.4,940,NA
C,2nd Battalion,Marksman,23,173rd Airborne Brigade,O1,Officer,92Y,92Y,Platoon Sergeant,,18.1,36-40,M,69,200,TRUE,18.9,TRUE,390,90,70,80,70,NA,3:12,192,273,80,35,2:08,17:00,127.6,1020,NA
A,3rd Battalion,Marksman,28,173rd Airborne Brigade,E6,Enlisted,31B,31B,Team Leader,,21.4,41+,M,70,125,TRUE,20.4,TRUE,370,80,60,70,80,NA,2:38,158,261,80,29,2:10,14:32,130.5,872,NA
A,3rd Battalion,Sharpshooter,32,173rd Airborne Brigade,E4,Enlisted,68W,68W,Gunner,,10,31-35,M,72,162,TRUE,14.8,TRUE,380,80,80,70,70,NA,2:50,170,273,80,48,2:14,16:07,133.5,967,NA
D,3rd Battalion,Expert,37,173rd Airborne Brigade,E4,Enlisted,92Y,92Y,Driver,,17.8,36-40,M,72,158,TRUE,14.6,FALSE,350,70,60,80,70,NA,2:18,138,224,70,29,2:04,16:01,123.8,961,NA
HHC,1st Battalion,Unqualified,17,173rd Airborne Brigade,E1,Enlisted,35F,35F,Medic,,2.4,22-25,F,66,146,TRUE,29.3,TRUE,390,70,80,90,70,NA,2:29,149,262,80,43,1:44,16:49,104.4,1009,NA
HHC,3rd Battalion,Expert,39,173rd Airborne Brigade,E6,Enlisted,92Y,92Y,Supply Specialist,V,3.9,22-25,M,72,185,FALSE,29.3,FALSE,330,70,70,60,70,NA,2:11,131,194,60,30,2:40,17:41,159.5,1061,NA
D,1st Battalion,Expert,36,173rd Airborne Brigade,E3,Enlisted,92Y,92Y,Supply Specialist,,12.4,31-35,M,68,202,TRUE,12.4,FALSE,345,70,80,60,70,NA,2:23,143,205,65,42,2:46,17:49,165.8,1069,NA
HHC,1st Battalion,Sharpshooter,27,173rd Airborne Brigade,E4,Enlisted,88M,88M,Supply Specialist,,16.5,36-40,M,72,149,TRUE,22,FALSE,379,90,90,70,70,NA,3:23,203,177,59,52,2:13,17:14,132.6,1034,NA
D,1st Battalion,Sharpshooter,30,173rd Airborne Brigade,E6,Enlisted,31B,31B,Platoon Sergeant,V,10.3,31-35,M,69,184,TRUE,19.4,TRUE,380,80,80,80,70,NA,2:42,162,239,70,47,2:02,17:30,122,1050,NA
D,2nd Battalion,Sharpshooter,34,173rd Airborne Brigade,O4,Officer,25U,25U,Squad Leader,,7.5,26-30,M,72,162,TRUE,16.4,FALSE,388,70,90,48,90,NA,2:28,148,305,90,54,3:08,13:14,188,794,NA
D,2nd Battalion,Expert,36,173rd Airborne Brigade,E1,Enlisted,68W,68W,Admin,C8,8.3,26-30,M,69,211,TRUE,21.9,TRUE,390,90,60,70,80,NA,3:58,238,319,90,23,2:26,14:48,146.1,888,NA
HHC,3rd Battalion,Sharpshooter,29,173rd Airborne Brigade,E4,Enlisted,11B,11B,Gunner,,21.5,41+,M,69,174,TRUE,5.9,FALSE,357,70,80,80,80,NA,2:02,122,140,47,43,1:58,15:48,117.7,948,NA
C,3rd Battalion,Expert,38,173rd Airborne Brigade,E4,Enlisted,42A,42A,Rifleman,,23,41+,M,66,173,TRUE,18.3,TRUE,375,80,90,60,80,NA,2:36,156,201,65,55,2:43,15:30,163.2,930,NA
B,2nd Battalion,Marksman,22,173rd Airborne Brigade,E9,Enlisted,42A,42A,Team Leader,S,4.2,22-25,M,71,143,TRUE,19.6,TRUE,360,60,80,60,80,NA,1:48,108,269,80,40,2:31,15:01,150.7,901,NA
A,2nd Battalion,Expert,35,173rd Airborne Brigade,E2,Enlisted,25B,25B,Medic,B4,0.6,18-21,M,66,224,TRUE,22.6,FALSE,347,70,80,70,80,NA,2:28,148,140,47,44,2:30,15:24,149.5,924,NA
HHC,3rd Battalion,Sharpshooter,31,173rd Airborne Brigade,E7,Enlisted,25B,25B,Medic,,14.6,31-35,M,73,166,TRUE,11.8,TRUE,410,80,70,80,100,100,2:55,175,272,80,34,2:05,11:17,124.8,677,24:30
D,1st Battalion,Sharpshooter,28,173rd Airborne Brigade,E4,Enlisted,42A,42A,Gunner,R,15.5,36-40,M,72,159,TRUE,17,FALSE,393,90,90,80,58,NA,3:25,205,252,75,57,2:07,20:12,127,1212,NA
B,2nd Battalion,Expert,39,173rd Airborne Brigade,E7,Enlisted,31B,31B,Driver,R,7.9,26-30,F,63,143,TRUE,13.9,TRUE,360,70,80,80,60,NA,2:01,121,237,70,44,1:52,19:15,111.6,1155,NA
B,2nd Battalion,Expert,37,173rd Airborne Brigade,E4,Enlisted,11B,11B,Gunner,P,25,41+,M,69,146,TRUE,24.3,TRUE,375,60,90,60,80,NA,1:43,103,299,85,52,2:31,15:25,151.1,925,NA
HHC,1st Battalion,Expert,39,173rd Airborne Brigade,E3,Enlisted,13B,13B,Squad Leader,,23.9,41+,F,61,143,TRUE,35,FALSE,315,60,60,70,60,NA,1:48,108,203,65,26,2:14,18:09,133.8,1089,NA
A,2nd Battalion,Expert,37,173rd Airborne Brigade,E6,Enlisted,31B,31B,Driver,,18.5,36-40,M,79,174,TRUE,7.3,TRUE,365,80,70,60,80,NA,2:38,158,258,75,36,2:31,14:59,150.8,899,NA
C,3rd Battalion,Expert,36,173rd Airborne Brigade,E4,Enlisted,25B,25B,Platoon Sergeant,V,13.2,31-35,M,69,199,TRUE,23.9,FALSE,355,60,90,60,80,NA,1:58,118,208,65,50,2:36,14:53,155.6,893,NA
D,2nd Battalion,Unqualified,17,173rd Airborne Brigade,E6,Enlisted,68W,68W,Squad Leader,V,23.2,41+,F,66,149,TRUE,30,TRUE,420,80,100,70,80,NA,2:38,158,304,90,68,2:16,14:04,136.3,844,NA
B,2nd Battalion,Marksman,25,173rd Airborne Brigade,E3,Enlisted,13B,13B,Admin,P,20.6,41+,M,70,205,TRUE,17.3,FALSE,320,70,70,70,40,NA,2:03,123,221,70,38,2:30,21:41,149.9,1301,NA
C,2nd Battalion,Sharpshooter,29,173rd Airborne Brigade,E5,Enlisted,31B,31B,Rifleman,,10.8,31-35,M,66,213,TRUE,19.3,FALSE,330,70,60,60,60,NA,2:01,121,272,80,24,2:47,18:36,166.6,1116,NA
C,1st Battalion,Marksman,27,173rd Airborne Brigade,E3,Enlisted,35F,35F,Gunner,P,17.6,36-40,M,69,170,TRUE,17.1,TRUE,380,60,100,80,80,NA,1:57,117,197,60,66,2:06,15:48,126.3,948,NA
B,1st Battalion,Marksman,23,173rd Airborne Brigade,E4,Enlisted,13B,13B,Gunner,P,14.6,31-35,M,68,185,TRUE,21.7,FALSE,360,45,100,70,70,NA,1:08,68,242,75,60,2:20,16:46,140,1006,NA
HHC,1st Battalion,Expert,36,173rd Airborne Brigade,O3,Officer,68W,68W,Driver,,6.5,26-30,M,68,200,TRUE,10,TRUE,390,70,100,60,70,NA,2:10,130,307,90,60,2:52,16:19,172.4,979,NA
A,2nd Battalion,Expert,35,173rd Airborne Brigade,E5,Enlisted,31B,31B,Admin,B4,11.9,31-35,M,69,129,TRUE,20.2,TRUE,375,70,70,80,80,NA,2:20,140,246,75,38,2:07,14:46,127.4,886,NA
C,3rd Battalion,Sharpshooter,30,173rd Airborne Brigade,E7,Enlisted,13B,13B,Gunner,,5.7,26-30,M,75,167,TRUE,23.6,FALSE,350,80,60,70,60,NA,2:48,168,274,80,20,2:26,18:44,146.1,1124,NA
B,2nd Battalion,Expert,37,173rd Airborne Brigade,E5,Enlisted,31B,31B,Team Leader,P,7,26-30,M,71,144,TRUE,13.2,TRUE,365,80,70,70,80,NA,2:31,151,210,65,39,2:27,15:18,147,918,NA
B,1st Battalion,Marksman,26,173rd Airborne Brigade,E3,Enlisted,68W,68W,Admin,,0.9,18-21,F,62,149,TRUE,18.8,TRUE,445,90,100,80,90,NA,3:05,185,294,85,64,2:09,13:12,129.1,792,NA
A,1st Battalion,Marksman,26,173rd Airborne Brigade,O3,Officer,88M,88M,Medic,,24.8,41+,F,65,132,TRUE,22.5,TRUE,360,70,70,80,70,NA,2:04,124,232,70,37,2:02,16:33,122.4,993,NA
HHC,2nd Battalion,Expert,33,173rd Airborne Brigade,E6,Enlisted,13B,13B,Rifleman,,3,22-25,M,69,153,TRUE,21.6,TRUE,395,80,70,80,100,73,2:44,164,213,65,30,2:04,11:21,123.7,681,21:00
D,3rd Battalion,Unqualified,16,173rd Airborne Brigade,E7,Enlisted,25U,25U,Squad Leader,,1.9,18-21,M,70,215,TRUE,21.8,FALSE,355,60,90,70,60,NA,1:47,107,252,75,59,2:25,18:20,144.7,1100,NA
B,2nd Battalion,Sharpshooter,29,173rd Airborne Brigade,W2,Warrant,13B,13B,Medic,,1.8,18-21,M,69,177,TRUE,17.3,TRUE,390,80,70,70,90,NA,2:57,177,261,80,39,2:18,13:10,137.9,790,NA
C,2nd Battalion,Sharpshooter,28,173rd Airborne Brigade,E1,Enlisted,11B,11B,Team Leader,,4.1,22-25,M,73,176,TRUE,15.7,TRUE,385,80,90,60,80,NA,2:50,170,253,75,51,2:34,14:23,154,863,NA
D,1st Battalion,Marksman,21,173rd Airborne Brigade,E4,Enlisted,92Y,92Y,Supply Specialist,S,18.9,36-40,F,60,152,TRUE,27.4,TRUE,380,70,80,80,70,NA,2:04,124,278,80,48,2:04,16:30,123.6,990,NA
B,2nd Battalion,Marksman,25,173rd Airborne Brigade,E1,Enlisted,13B,13B,Gunner,,7.7,26-30,M,74,187,TRUE,12.7,FALSE,308,60,60,60,80,NA,1:46,106,143,48,28,2:44,14:31,164.1,871,NA
A,1st Battalion,Marksman,24,173rd Airborne Brigade,E3,Enlisted,25B,25B,Gunner,C8,5.2,26-30,M,68,164,TRUE,15.3,FALSE,355,80,60,80,60,NA,2:35,155,245,75,25,1:51,19:46,111,1186,NA
B,1st Battalion,Sharpshooter,28,173rd Airborne Brigade,E2,Enlisted,92Y,92Y,Platoon Sergeant,,14.1,31-35,F,62,133,TRUE,26.2,TRUE,390,70,80,80,100,NA,2:05,125,195,60,41,1:53,11:50,112.8,710,NA
B,3rd Battalion,Sharpshooter,27,173rd Airborne Brigade,E6,Enlisted,88M,88M,Driver,,21.1,41+,M,74,192,TRUE,12.9,TRUE,410,90,90,80,70,NA,3:09,189,273,80,53,2:00,16:56,120.1,1016,NA
C,3rd Battalion,Sharpshooter,27,173rd Airborne Brigade,E7,Enlisted,68W,68W,Platoon Sergeant,,24.1,41+,M,71,189,TRUE,21.8,TRUE,375,80,80,60,80,NA,2:33,153,243,75,46,2:44,14:15,163.8,855,NA
C,1st Battalion,Unqualified,14,173rd Airborne Brigade,E6,Enlisted,88M,88M,Platoon Sergeant,T,9,26-30,M,68,173,TRUE,16.9,FALSE,307,70,60,60,70,NA,2:20,140,140,47,20,2:42,17:03,162.1,1023,NA
A,1st Battalion,Sharpshooter,28,173rd Airborne Brigade,E6,Enlisted,88M,88M,Squad Leader,R,19.9,36-40,M,67,172,TRUE,14,TRUE,400,70,100,90,70,NA,2:29,149,227,70,63,1:49,17:26,109.2,1046,NA
D,2nd Battalion,Sharpshooter,30,173rd Airborne Brigade,O2,Officer,92Y,92Y,Medic,V,5,26-30,M,70,204,TRUE,15.9,TRUE,425,90,90,70,80,NA,3:11,191,325,95,52,2:29,15:35,149,935,NA
A,3rd Battalion,Sharpshooter,33,173rd Airborne Brigade,E5,Enlisted,68W,68W,Squad Leader,T,7.3,26-30,M,69,151,TRUE,13.4,TRUE,370,60,80,70,80,NA,1:40,100,264,80,45,2:25,15:36,144.9,936,NA
HHC,2nd Battalion,Marksman,26,173rd Airborne Brigade,E5,Enlisted,68W,68W,Platoon Sergeant,C8,9.5,26-30,M,66,201,TRUE,10.6,TRUE,390,80,70,80,80,NA,2:31,151,262,80,33,2:10,14:21,129.8,861,NA
B,2nd Battalion,Sharpshooter,31,173rd Airborne Brigade,E1,Enlisted,35F,35F,Team Leader,,4.4,22-25,M,71,192,TRUE,20.4,TRUE,395,90,100,70,70,NA,3:26,206,209,65,65,2:25,17:27,145.1,1047,NA
D,2nd Battalion,Sharpshooter,30,173rd Airborne Brigade,E4,Enlisted,92Y,92Y,Rifleman,,14.6,31-35,M,68,207,TRUE,18,TRUE,370,70,100,60,80,NA,2:25,145,190,60,62,2:37,15:21,157.1,921,NA
HHC,2nd Battalion,Marksman,21,173rd Airborne Brigade,E2,Enlisted,19D,19D,Driver,,6.8,26-30,M,75,180,TRUE,24.5,TRUE,400,70,100,70,100,NA,2:22,142,195,60,66,2:21,12:22,140.8,742,NA
HHC,3rd Battalion,Expert,37,173rd Airborne Brigade,E5,Enlisted,35F,35F,Medic,C8,1.7,18-21,F,65,119,TRUE,25.6,TRUE,420,70,90,70,100,NA,2:16,136,308,90,52,2:24,11:04,143.6,664,NA
D,2nd Battalion,Marksman,23,173rd Airborne Brigade,E4,Enlisted,25B,25B,Supply Specialist,R,15.3,36-40,M,65,213,TRUE,20.4,TRUE,390,90,80,80,70,NA,3:20,200,232,70,49,2:01,16:28,120.9,988,NA
A,2nd Battalion,Sharpshooter,30,173rd Airborne Brigade,E5,Enlisted,42A,42A,Platoon Sergeant,,21.8,41+,M,66,233,TRUE,12,FALSE,345,70,80,60,60,NA,2:16,136,249,75,48,2:54,18:56,173.5,1136,NA
D,1st Battalion,Expert,35,173rd Airborne Brigade,E4,Enlisted,35F,35F,Medic,,18.8,36-40,M,65,179,TRUE,17.5,FALSE,350,60,60,70,80,NA,1:49,109,262,80,28,2:18,16:00,137.5,960,NA
HHC,1st Battalion,Expert,36,173rd Airborne Brigade,E4,Enlisted,11B,11B,Supply Specialist,,19.1,36-40,F,60,156,TRUE,27,TRUE,400,90,80,90,80,NA,3:41,221,185,60,44,1:46,14:49,105.6,889,NA
D,3rd Battalion,Marksman,26,173rd Airborne Brigade,E4,Enlisted,19D,19D,Driver,,9.2,26-30,M,69,162,TRUE,16.3,TRUE,420,80,80,80,90,NA,2:44,164,311,90,40,1:58,13:10,118.1,790,NA
D,2nd Battalion,Sharpshooter,28,173rd Airborne Brigade,E6,Enlisted,11C,11C,Supply Specialist,,5.7,26-30,M,72,219,TRUE,20.1,FALSE,340,70,70,80,60,92,2:09,129,181,60,30,2:08,18:05,128.4,1085,18:30
HHC,1st Battalion,Unqualified,19,173rd Airborne Brigade,E8,Enlisted,31B,31B,Driver,C8,0.1,18-21,M,69,166,TRUE,11.7,TRUE,395,90,80,70,80,NA,3:03,183,249,75,41,2:27,14:16,147.3,856,NA
B,2nd Battalion,Marksman,25,173rd Airborne Brigade,E6,Enlisted,35F,35F,Admin,,14.9,31-35,M,73,174,TRUE,18.6,TRUE,380,90,90,70,60,NA,3:20,200,228,70,54,2:19,18:24,139.1,1104,NA
B,1st Battalion,Marksman,25,173rd Airborne Brigade,E3,Enlisted,13B,13B,Supply Specialist,,1.2,18-21,M,70,174,TRUE,18,TRUE,390,80,90,60,80,NA,2:33,153,260,80,52,2:36,14:09,156.3,849,NA
A,1st Battalion,Marksman,26,173rd Airborne Brigade,E4,Enlisted,92Y,92Y,Squad Leader,P,0.7,18-21,M,64,198,TRUE,23.6,FALSE,355,70,90,60,70,NA,2:22,142,203,65,52,2:39,16:11,159.2,971,NA
HHC,2nd Battalion,Marksman,23,173rd Airborne Brigade,E7,Enlisted,31B,31B,Supply Specialist,,8.8,26-30,M,72,175,TRUE,18.9,TRUE,360,90,70,60,70,NA,3:33,213,226,70,39,2:38,17:58,157.6,1078,NA
C,2nd Battalion,Marksman,21,173rd Airborne Brigade,W2,Warrant,11C,11C,Medic,S,21.5,41+,M,69,206,TRUE,20.3,TRUE,385,90,80,80,70,NA,3:06,186,212,65,45,1:55,16:58,115.3,1018,NA
B,1st Battalion,Expert,33,173rd Airborne Brigade,E4,Enlisted,88M,88M,Rifleman,,14.2,31-35,M,70,206,TRUE,12.8,TRUE,375,80,60,80,80,NA,2:31,151,242,75,25,2:10,15:06,129.9,906,NA
HHC,1st Battalion,Marksman,21,173rd Airborne Brigade,O1,Officer,88M,88M,Platoon Sergeant,,5.2,26-30,M,72,151,FALSE,26.4,TRUE,395,90,70,60,80,NA,3:07,187,330,95,36,2:34,15:53,153.5,953,NA
B,3rd Battalion,Expert,34,173rd Airborne Brigade,E6,Enlisted,19D,19D,Supply Specialist,P,21.9,41+,M,71,142,TRUE,22.7,FALSE,365,40,100,80,70,NA,1:00,60,254,75,65,2:05,16:55,125.4,1015,NA
B,2nd Battalion,Expert,37,173rd Airborne Brigade,E5,Enlisted,31B,31B,Driver,,14,31-35,M,66,176,TRUE,17.7,TRUE,365,70,70,70,80,NA,2:19,139,241,75,32,2:18,15:53,137.7,953,NA
HHC,1st Battalion,Expert,35,173rd Airborne Brigade,O4,Officer,88M,88M,Medic,S,13.5,31-35,F,69,193,TRUE,29.4,TRUE,405,90,100,70,80,NA,3:12,192,209,65,70,2:30,16:00,149.5,960,NA
B,2nd Battalion,Expert,32,173rd Airborne Brigade,O2,Officer,25B,25B,Supply Specialist,,7.9,26-30,F,71,152,TRUE,15.7,TRUE,405,80,90,60,100,NA,2:44,164,256,75,50,2:44,11:13,163.8,673,NA
D,2nd Battalion,Sharpshooter,32,173rd Airborne Brigade,E4,Enlisted,88M,88M,Platoon Sergeant,C8,21.4,41+,M,64,130,TRUE,25.2,FALSE,355,70,70,60,80,NA,2:15,135,251,75,36,2:57,14:53,177.1,893,NA
A,2nd Battalion,Unqualified,21,173rd Airborne Brigade,E4,Enlisted,92Y,92Y,Supply Specialist,,8.7,26-30,M,69,162,TRUE,5.2,TRUE,400,90,90,60,80,NA,3:02,182,266,80,51,2:43,15:44,163.1,944,NA
C,1st Battalion,Sharpshooter,29,173rd Airborne Brigade,E7,Enlisted,68W,68W,Gunner,,19.9,36-40,F,65,145,TRUE,33.1,TRUE,395,90,90,60,80,NA,3:10,190,258,75,52,2:44,14:58,164,898,NA
A,1st Battalion,Marksman,25,173rd Airborne Brigade,E6,Enlisted,25B,25B,Rifleman,R,10.7,31-35,M,68,183,TRUE,17.4,TRUE,365,70,80,70,60,NA,2:18,138,289,85,46,2:29,19:04,148.9,1144,NA
HHC,3rd Battalion,Sharpshooter,32,173rd Airborne Brigade,E1,Enlisted,19D,19D,Platoon Sergeant,V,19.2,36-40,F,66,132,TRUE,21.3,TRUE,410,70,100,90,70,NA,2:26,146,268,80,61,1:32,16:07,92.3,967,NA
A,2nd Battalion,Expert,38,173rd Airborne Brigade,W2,Warrant,13B,13B,Medic,P,4.9,22-25,M,73,209,TRUE,23,TRUE,400,70,90,80,80,NA,2:07,127,267,80,55,2:06,15:20,126,920,NA
C,1st Battalion,Sharpshooter,29,173rd Airborne Brigade,E4,Enlisted,42A,42A,Admin,,18.8,36-40,F,67,141,TRUE,14.4,TRUE,370,70,70,80,60,NA,2:13,133,308,90,31,2:09,19:01,128.7,1141,NA
D,1st Battalion,Unqualified,15,173rd Airborne Brigade,E1,Enlisted,31B,31B,Supply Specialist,,10.5,31-35,M,71,211,TRUE,20.6,FALSE,355,60,80,60,80,NA,1:55,115,253,75,42,2:31,14:25,150.9,865,NA
B,2nd Battalion,Sharpshooter,28,173rd Airborne Brigade,E7,Enlisted,25B,25B,Medic,,9,26-30,M,69,205,FALSE,28.2,TRUE,360,90,70,60,80,NA,3:16,196,193,60,32,2:32,15:25,151.5,925,NA
D,3rd Battalion,Marksman,22,173rd Airborne Brigade,E5,Enlisted,19D,19D,Medic,,12.2,31-35,M,68,167,TRUE,24.2,FALSE,348,53,70,80,80,NA,1:19,79,203,65,36,2:01,15:46,120.6,946,NA
B,2nd Battalion,Expert,33,173rd Airborne Brigade,E7,Enlisted,19D,19D,Platoon Sergeant,,8.3,26-30,M,75,192,TRUE,19.5,TRUE,395,70,90,70,70,NA,2:12,132,338,95,53,2:21,17:02,140.7,1022,NA
A,1st Battalion,Expert,35,173rd Airborne Brigade,E4,Enlisted,35F,35F,Admin,R,7.7,26-30,F,63,128,TRUE,22.6,TRUE,405,70,90,90,70,NA,2:08,128,282,85,54,1:42,16:42,101.9,1002,NA
A,1st Battalion,Expert,36,173rd Airborne Brigade,E3,Enlisted,88M,88M,Rifleman,P,17.7,36-40,F,66,184,TRUE,25.1,TRUE,405,70,90,70,80,NA,2:14,134,336,95,52,2:17,15:41,137.4,941,NA
HHC,3rd Battalion,Sharpshooter,32,173rd Airborne Brigade,E2,Enlisted,25U,25U,Squad Leader,P,15.8,36-40,M,71,158,TRUE,16.9,TRUE,390,80,100,60,60,NA,2:31,151,306,90,69,2:46,18:25,165.8,1105,NA
B,2nd Battalion,Expert,36,173rd Airborne Brigade,O1,Officer,35F,35F,Platoon Sergeant,,2.6,22-25,M,69,175,FALSE,26.2,FALSE,337,70,80,60,80,72,2:28,148,140,47,47,2:45,14:33,165.2,873,15:00
C,3rd Battalion,Expert,35,173rd Airborne Brigade,E5,Enlisted,25B,25B,Gunner,V,0.1,18-21,F,66,150,TRUE,15.7,FALSE,364,59,70,80,80,65,1:29,89,252,75,32,1:51,15:17,111,917,18:30
A,3rd Battalion,Expert,35,173rd Airborne Brigade,E6,Enlisted,11B,11B,Rifleman,,22.1,41+,M,65,182,TRUE,21.9,TRUE,400,60,80,90,80,NA,1:41,101,318,90,43,1:36,14:44,95.8,884,NA
A,1st Battalion,Marksman,24,173rd Airborne Brigade,E9,Enlisted,42A,42A,Supply Specialist,,10.2,31-35,M,74,186,TRUE,24.5,FALSE,335,70,80,60,60,NA,2:03,123,209,65,48,2:59,18:50,178.8,1130,NA
A,1st Battalion,Sharpshooter,28,173rd Airborne Brigade,E3,Enlisted,25U,25U,Platoon Sergeant,,19.2,36-40,M,71,163,TRUE,17.4,TRUE,390,70,90,70,70,NA,2:02,122,310,90,55,2:21,16:49,140.7,1009,NA
A,3rd Battalion,Sharpshooter,30,173rd Airborne Brigade,O2,Officer,88M,88M,Rifleman,,0.3,18-21,M,66,195,TRUE,14.4,TRUE,400,70,100,60,80,NA,2:22,142,300,90,64,2:56,14:34,176,874,NA
B,3rd Battalion,Marksman,24,173rd Airborne Brigade,E3,Enlisted,92Y,92Y,Rifleman,,14.7,31-35,M,73,205,FALSE,26.4,TRUE,380,60,80,60,100,NA,1:35,95,265,80,40,2:30,11:36,150.3,696,NA
D,3rd Battalion,Sharpshooter,28,173rd Airborne Brigade,E6,Enlisted,25U,25U,Platoon Sergeant,C8,19.1,36-40,M,72,150,TRUE,14.2,TRUE,375,80,70,80,70,NA,2:48,168,246,75,31,1:51,17:43,110.7,1063,NA
D,3rd Battalion,Marksman,23,173rd Airborne Brigade,E4,Enlisted,35F,35F,Supply Specialist,V,9,26-30,M,70,179,TRUE,24,TRUE,385,80,80,80,70,NA,2:31,151,256,75,42,1:57,17:53,116.6,1073,NA
C,2nd Battalion,Sharpshooter,32,173rd Airborne Brigade,O1,Officer,68W,68W,Rifleman,,3.4,22-25,M,71,157,TRUE,23.2,TRUE,380,80,70,70,80,NA,2:31,151,268,80,31,2:18,15:46,138.2,946,NA
HHC,1st Battalion,Expert,38,173rd Airborne Brigade,E2,Enlisted,31B,31B,Driver,V,19.6,36-40,M,74,153,TRUE,14.8,FALSE,361,56,100,70,70,NA,1:24,84,218,65,70,2:17,16:56,136.7,1016,NA
HHC,2nd Battalion,Sharpshooter,30,173rd Airborne Brigade,E4,Enlisted,42A,42A,Supply Specialist,V,13.3,31-35,F,64,125,TRUE,22.5,FALSE,318,43,90,60,60,NA,1:04,64,203,65,52,2:32,18:59,152.1,1139,NA
D,3rd Battalion,Expert,38,173rd Airborne Brigade,E5,Enlisted,25U,25U,Platoon Sergeant,,9.3,26-30,M,67,181,TRUE,21.3,TRUE,365,80,80,60,80,NA,2:43,163,210,65,46,2:34,14:32,154.1,872,NA
B,2nd Battalion,Marksman,23,173rd Airborne Brigade,W2,Warrant,88M,88M,Driver,,16.9,36-40,M,67,172,TRUE,16.4,TRUE,420,80,100,70,80,NA,2:31,151,310,90,67,2:23,14:11,143.3,851,NA
D,3rd Battalion,Marksman,26,173rd Airborne Brigade,E6,Enlisted,68W,68W,Squad Leader,,16.1,36-40,M,68,182,TRUE,5.2,TRUE,385,80,70,70,90,NA,2:33,153,257,75,35,2:12,13:33,131.6,813,NA
B,3rd Battalion,Marksman,24,173rd Airborne Brigade,E9,Enlisted,11B,11B,Gunner,,0.1,18-21,M,71,158,TRUE,15.9,TRUE,395,70,90,80,80,NA,2:07,127,255,75,59,1:52,15:29,112.4,929,NA
A,3rd Battalion,Marksman,26,173rd Airborne Brigade,E7,Enlisted,31B,31B,Medic,,6.5,26-30,M,69,216,TRUE,16.6,TRUE,370,70,60,80,100,NA,2:13,133,184,60,25,2:09,12:04,129,724,NA
B,1st Battalion,Sharpshooter,31,173rd Airborne Brigade,E8,Enlisted,92Y,92Y,Admin,,3.3,22-25,M,68,215,TRUE,24.5,TRUE,375,70,80,70,80,NA,2:07,127,248,75,46,2:21,15:56,140.8,956,NA
A,1st Battalion,Sharpshooter,31,173rd Airborne Brigade,E3,Enlisted,42A,42A,Gunner,P,6.4,26-30,M,69,233,TRUE,25.4,TRUE,430,70,100,90,90,NA,2:16,136,278,80,64,1:45,13:07,105,787,NA
C,1st Battalion,Sharpshooter,32,173rd Airborne Brigade,E7,Enlisted,92Y,92Y,Gunner,R,17.7,36-40,M,65,186,TRUE,24.8,TRUE,435,90,100,90,80,NA,3:01,181,241,75,66,1:45,15:53,105.2,953,NA
D,3rd Battalion,Unqualified,14,173rd Airborne Brigade,E4,Enlisted,25B,25B,Gunner,P,16.6,36-40,F,67,109,TRUE,34.1,TRUE,375,90,70,70,60,NA,3:13,193,292,85,30,2:16,18:13,136.1,1093,NA
B,3rd Battalion,Sharpshooter,28,173rd Airborne Brigade,E5,Enlisted,19D,19D,Admin,,24.6,41+,M,70,240,TRUE,18.3,TRUE,430,80,100,90,70,NA,2:41,161,305,90,60,1:45,16:26,104.8,986,NA
A,1st Battalion,Expert,38,173rd Airborne Brigade,E2,Enlisted,13B,13B,Rifleman,R,16.2,36-40,M,74,197,TRUE,7.7,FALSE,365,45,100,60,70,NA,1:08,68,300,90,70,2:39,16:33,159.1,993,NA
D,1st Battalion,Sharpshooter,29,173rd Airborne Brigade,E5,Enlisted,35F,35F,Admin,,21.5,41+,M,73,175,TRUE,15.9,TRUE,385,90,80,90,60,NA,3:18,198,208,65,48,1:43,19:24,102.7,1164,NA
D,2nd Battalion,Sharpshooter,34,173rd Airborne Brigade,E5,Enlisted,19D,19D,Supply Specialist,,18.5,36-40,M,69,131,TRUE,15.3,FALSE,367,100,42,70,70,NA,4:19,259,294,85,14,2:18,16:42,138.2,1002,NA
